,first_name,last_name,email,phone_number,isAlumni,footballGamesAttended,hasBookstorePurchases,totalspentonmerch,isOnMailingList,hasAttendedKSUGames,gameonedate,gameonespent,gametwodate,gametwospent,gamethreedate,gamethreespent
2984,Rose,Smith,richard32@example.org,+1-535-369-6682x942,False,0,False,0,True,False,--,0,--,0,--,0
2985,Bonnie,Mason,piercevincent@example.com,633-340-5529,False,0,False,0,True,False,--,0,--,0,--,0
2986,Calvin,Hawkins,stacy31@example.com,892.916.1550,False,0,False,0,True,False,--,0,--,0,--,0
2987,Melissa,Davis,jessica88@example.org,001-513-869-4816,False,0,False,0,True,False,--,0,--,0,--,0
2988,Marcia,Rodriguez,daviesgary@example.com,233-384-9946x7386,False,0,False,0,True,False,--,0,--,0,--,0
2989,Jeffrey,Thompson,qjones@example.org,513.279.3072,False,0,False,0,True,False,--,0,--,0,--,0
2990,Katherine,Romero,molly22@example.org,(822)644-8316,False,0,False,0,True,False,--,0,--,0,--,0
2991,Joshua,Pacheco,mary01@example.com,3793961513,False,0,False,0,True,False,--,0,--,0,--,0
2992,William,Miller,hensleytravis@example.org,+1-693-809-0506x4141,False,0,False,0,True,False,--,0,--,0,--,0
2993,Susan,Palmer,julie02@example.net,2959670061,False,0,False,0,True,False,--,0,--,0,--,0
2994,Heather,Hernandez,ashley79@example.com,+1-983-681-0138x3098,False,0,False,0,True,False,--,0,--,0,--,0
2995,Jason,Rodriguez,hubermary@example.net,901.628.7751x59828,False,0,False,0,True,False,--,0,--,0,--,0
2996,Brian,Brown,michael03@example.com,6679918011,False,0,False,0,True,False,--,0,--,0,--,0
2997,Monica,Day,lacey79@example.com,001-377-863-3658x801,False,0,False,0,True,False,--,0,--,0,--,0
2998,Robert,Hanson,gibsonjessica@example.org,+1-828-666-9417,False,0,False,0,True,False,--,0,--,0,--,0
2999,Steven,Rios,vnelson@example.net,+1-585-874-6196x4228,False,0,False,0,True,False,--,0,--,0,--,0
3000,Sara,Hoffman,leslie70@example.com,654-599-2338x22394,False,0,False,0,True,False,--,0,--,0,--,0
3001,Rachel,Bird,michelle80@example.net,(289)686-1935,False,0,False,0,True,False,--,0,--,0,--,0
3002,Jessica,Watson,joy99@example.com,(458)420-4184,False,0,False,0,True,False,--,0,--,0,--,0
3003,Laura,Lewis,nweaver@example.net,+1-548-424-9784x613,False,0,False,0,True,False,--,0,--,0,--,0
3004,Kara,Gutierrez,angelasmith@example.org,001-750-795-2161x36491,False,0,False,0,True,False,--,0,--,0,--,0
3005,Andrew,Howe,michael61@example.org,894-322-7176,False,0,False,0,True,False,--,0,--,0,--,0
3006,Thomas,Lewis,dfletcher@example.net,(390)274-6921,False,0,False,0,True,False,--,0,--,0,--,0
3007,Caroline,Kaiser,jacqueline57@example.org,7128599841,False,0,False,0,True,False,--,0,--,0,--,0
3008,Edward,White,walkertraci@example.org,442-452-0186,False,0,False,0,True,False,--,0,--,0,--,0
3009,Timothy,Chapman,smithallison@example.com,+1-480-450-7350x5832,False,0,False,0,True,False,--,0,--,0,--,0
3010,Benjamin,Palmer,deborahpruitt@example.net,289.546.9888,False,0,False,0,True,False,--,0,--,0,--,0
3011,Richard,Alvarez,christopher45@example.org,(683)505-7252,False,0,False,0,True,False,--,0,--,0,--,0
3012,Jennifer,Carr,castillostephen@example.com,787-612-3316x245,False,0,False,0,True,False,--,0,--,0,--,0
3013,Kayla,Barnett,gbrady@example.com,(533)618-2558,False,0,False,0,True,False,--,0,--,0,--,0
3014,Melissa,Allison,bonnie36@example.org,(607)845-8812x861,False,0,False,0,True,False,--,0,--,0,--,0
3015,Chad,Todd,rlewis@example.org,515-755-0909x5999,False,0,False,0,True,False,--,0,--,0,--,0
3016,Jodi,Cardenas,powersjennifer@example.net,+1-348-804-3462x573,False,0,False,0,True,False,--,0,--,0,--,0
3017,Hector,Skinner,marie08@example.org,(469)271-5789x581,False,0,False,0,True,False,--,0,--,0,--,0
3018,Morgan,Romero,charles61@example.org,951.525.8822x7772,False,0,False,0,True,False,--,0,--,0,--,0
3019,Leah,Walker,cantrellnicole@example.org,001-617-880-8293,False,0,False,0,True,False,--,0,--,0,--,0
3020,Michelle,Knight,davidwilson@example.org,807.476.2344x042,False,0,False,0,True,False,--,0,--,0,--,0
3021,Samuel,Rodgers,pjohnson@example.org,(387)860-0021,False,0,False,0,True,False,--,0,--,0,--,0
3022,Jeffrey,Hernandez,charles61@example.net,508.953.0648x59726,False,0,False,0,True,False,--,0,--,0,--,0
3023,Melissa,Dunn,hperry@example.org,+1-596-803-8356,False,0,False,0,True,False,--,0,--,0,--,0
3024,Nicole,Taylor,erikalopez@example.net,001-982-894-0521x825,False,0,False,0,True,False,--,0,--,0,--,0
3025,Kelly,Morrison,kimberly42@example.net,+1-465-500-1981x00809,False,0,False,0,True,False,--,0,--,0,--,0
3026,Catherine,Torres,andrewshaley@example.org,(303)669-8844x30366,False,0,False,0,True,False,--,0,--,0,--,0
3027,Henry,Cantrell,jason63@example.net,+1-789-890-5681x2873,False,0,False,0,True,False,--,0,--,0,--,0
3028,Ethan,Salazar,cartertina@example.org,(331)733-7347x338,False,0,False,0,True,False,--,0,--,0,--,0
3029,Kara,Hernandez,parkskristin@example.net,+1-679-566-8907x653,False,0,False,0,True,False,--,0,--,0,--,0
3030,Daniel,Mason,kevin11@example.net,001-250-741-4718x156,False,0,False,0,True,False,--,0,--,0,--,0
3031,Michael,Barnes,christopher44@example.org,5146357350,False,0,False,0,True,False,--,0,--,0,--,0
3032,Cory,Davis,randalldaniels@example.org,+1-564-764-1150x8673,False,0,False,0,True,False,--,0,--,0,--,0
3033,Luke,Johnson,fstevenson@example.net,001-486-206-5385x99618,False,0,False,0,True,False,--,0,--,0,--,0
3034,Melissa,Green,qcampbell@example.com,481.960.7287,False,0,False,0,True,False,--,0,--,0,--,0
3035,Carlos,Patterson,williamsgeorge@example.com,+1-451-702-1058x03835,False,0,False,0,True,False,--,0,--,0,--,0
3036,Tyler,Watson,andre66@example.net,393.351.7925x724,False,0,False,0,True,False,--,0,--,0,--,0
3037,Kelly,Olsen,stevenjohnston@example.net,+1-342-431-1190x79909,False,0,False,0,True,False,--,0,--,0,--,0
3038,Christopher,Avila,chandleramy@example.com,(440)730-6768,False,0,False,0,True,False,--,0,--,0,--,0
3039,Amanda,Mcintyre,robertsoncolleen@example.net,+1-583-314-6140x52069,False,0,False,0,True,False,--,0,--,0,--,0
3040,Lisa,Carroll,ravencamacho@example.net,557.617.4656x90338,False,0,False,0,True,False,--,0,--,0,--,0
3041,Michael,Jackson,achambers@example.net,+1-761-494-6401,False,0,False,0,True,False,--,0,--,0,--,0
3042,Nicholas,Hunt,brandon75@example.org,841.529.3473,False,0,False,0,True,False,--,0,--,0,--,0
3043,Jenny,Sexton,clarkmark@example.com,840-873-2499,False,0,False,0,True,False,--,0,--,0,--,0
3044,Nicole,Mcdowell,angela26@example.com,360-672-6240x179,False,0,False,0,True,False,--,0,--,0,--,0
3045,Jeremy,Mitchell,michaelmoore@example.net,+1-906-247-7786,False,0,False,0,True,False,--,0,--,0,--,0
3046,Laura,Stephens,hfowler@example.org,323.944.9625x6691,False,0,False,0,True,False,--,0,--,0,--,0
3047,Vincent,Sharp,powellmegan@example.com,751-428-9219x895,False,0,False,0,True,False,--,0,--,0,--,0
3048,Ana,Marsh,danielsjake@example.org,001-265-271-1779x86255,False,0,False,0,True,False,--,0,--,0,--,0
3049,Manuel,Hall,mcguireshane@example.com,439-397-2410,False,0,False,0,True,False,--,0,--,0,--,0
3050,Melissa,Williams,daniel35@example.net,(798)622-0336x5548,False,0,False,0,True,False,--,0,--,0,--,0
3051,Jeffrey,Johnson,drew98@example.org,001-647-752-9464x8894,False,0,False,0,True,False,--,0,--,0,--,0
3052,James,Wright,hensonvanessa@example.net,4647016337,False,0,False,0,True,False,--,0,--,0,--,0
3053,Michael,Daniels,ronaldrobinson@example.org,(491)351-0964,False,0,False,0,True,False,--,0,--,0,--,0
3054,Christian,Montgomery,cdavis@example.com,9866199721,False,0,False,0,True,False,--,0,--,0,--,0
3055,Garrett,Barron,waltervang@example.com,406.397.8417x3182,False,0,False,0,True,False,--,0,--,0,--,0
3056,Daniel,Jackson,brittany85@example.net,(467)583-7788x617,False,0,False,0,True,False,--,0,--,0,--,0
3057,Christine,Gordon,ckelly@example.com,(235)863-7923x358,False,0,False,0,True,False,--,0,--,0,--,0
3058,Ryan,Haynes,wolfpamela@example.com,874-224-5457,False,0,False,0,True,False,--,0,--,0,--,0
3059,Danielle,Faulkner,erica39@example.com,794-755-9954x2301,False,0,False,0,True,False,--,0,--,0,--,0
3060,Frederick,Munoz,palmercharles@example.net,+1-670-749-7285,False,0,False,0,True,False,--,0,--,0,--,0
3061,Jon,Williams,shawn98@example.com,296.513.9050x62871,False,0,False,0,True,False,--,0,--,0,--,0
3062,Holly,Mccullough,jensenjacob@example.com,(516)223-4363,False,0,False,0,True,False,--,0,--,0,--,0
3063,Melissa,Salazar,angelamiller@example.net,440.757.7038,False,0,False,0,True,False,--,0,--,0,--,0
3064,Joseph,Ellis,gomezmelissa@example.net,+1-356-563-7047,False,0,False,0,True,False,--,0,--,0,--,0
3065,Connor,Walker,christina95@example.com,(647)268-8104,False,0,False,0,True,False,--,0,--,0,--,0
3066,Hannah,Smith,james52@example.net,490-647-1301,False,0,False,0,True,False,--,0,--,0,--,0
3067,Robin,Cook,craig46@example.net,924-862-5923,False,0,False,0,True,False,--,0,--,0,--,0
3068,Felicia,Contreras,willislauren@example.com,001-919-700-0682,False,0,False,0,True,False,--,0,--,0,--,0
3069,Tracy,Mullins,hmunoz@example.org,001-948-972-4256x13636,False,0,False,0,True,False,--,0,--,0,--,0
3070,Dawn,Martinez,stuartkathryn@example.org,(684)866-6716x279,False,0,False,0,True,False,--,0,--,0,--,0
3071,April,Henderson,lutznicole@example.org,+1-633-443-9537,False,0,False,0,True,False,--,0,--,0,--,0
3072,Karl,Newton,hjensen@example.com,818.638.8212x9617,False,0,False,0,True,False,--,0,--,0,--,0
3073,Sarah,Bailey,vfreeman@example.org,+1-946-617-4311x05640,False,0,False,0,True,False,--,0,--,0,--,0
3074,Wendy,Mendoza,wendyhatfield@example.net,(227)215-5298,False,0,False,0,True,False,--,0,--,0,--,0
3075,Benjamin,Lawrence,thomasbrown@example.net,001-238-358-2602x1190,False,0,False,0,True,False,--,0,--,0,--,0
3076,Gabrielle,Patel,crystalmccoy@example.com,634.364.9618x8945,False,0,False,0,True,False,--,0,--,0,--,0
3077,David,Johnson,ywright@example.net,5842196499,False,0,False,0,True,False,--,0,--,0,--,0
3078,Christopher,Jordan,andersonkaren@example.net,954-829-0460x2714,False,0,False,0,True,False,--,0,--,0,--,0
3079,Melinda,Russell,smallroger@example.org,652.809.0372x042,False,0,False,0,True,False,--,0,--,0,--,0
3080,Andrew,Wilson,zavaladavid@example.net,221.654.5160,False,0,False,0,True,False,--,0,--,0,--,0
3081,Miguel,Patterson,kyledavis@example.net,257.698.2098x5944,False,0,False,0,True,False,--,0,--,0,--,0
3082,Richard,Tate,peterwalker@example.com,(528)966-1522x215,False,0,False,0,True,False,--,0,--,0,--,0
3083,Carol,Lowe,zharrington@example.net,644.938.5185x2703,False,0,False,0,True,False,--,0,--,0,--,0
3084,Paul,Oneill,kgross@example.com,001-642-282-4636,False,0,False,0,True,False,--,0,--,0,--,0
3085,Michael,Porter,juanmitchell@example.org,(837)975-5461,False,0,False,0,True,False,--,0,--,0,--,0
3086,Marilyn,Hays,victoria83@example.com,+1-525-437-7374x8717,False,0,False,0,True,False,--,0,--,0,--,0
3087,Kevin,Lewis,hodgesdonna@example.com,932.527.8626x35909,False,0,False,0,True,False,--,0,--,0,--,0
3088,Cassidy,Cooper,salazarkatelyn@example.net,820.904.6031x6290,False,0,False,0,True,False,--,0,--,0,--,0
3089,Laura,Mcfarland,qadams@example.org,+1-867-384-6854,False,0,False,0,True,False,--,0,--,0,--,0
3090,Jennifer,Baldwin,ortegalauren@example.org,001-769-985-1979x46509,False,0,False,0,True,False,--,0,--,0,--,0
3091,Brent,Romero,debbie88@example.org,+1-883-844-1544x34096,False,0,False,0,True,False,--,0,--,0,--,0
3092,Sierra,Williams,ambertodd@example.net,5676872343,False,0,False,0,True,False,--,0,--,0,--,0
3093,Amber,Prince,fbartlett@example.net,001-862-309-4697x796,False,0,False,0,True,False,--,0,--,0,--,0
3094,Christopher,Lopez,sholland@example.org,001-842-927-0021x5652,False,0,False,0,True,False,--,0,--,0,--,0
3095,Timothy,Alvarez,michael68@example.com,235.342.7467x444,False,0,False,0,True,False,--,0,--,0,--,0
3096,Peggy,Graham,mcleanaudrey@example.net,001-970-659-4677x469,False,0,False,0,True,False,--,0,--,0,--,0
3097,Lisa,Wood,christopher24@example.com,461.685.7427,False,0,False,0,True,False,--,0,--,0,--,0
3098,Vincent,Velazquez,carsonangela@example.net,486.253.3143x39446,False,0,False,0,True,False,--,0,--,0,--,0
3099,Patty,Daniels,lesliegray@example.com,+1-388-634-9132,False,0,False,0,True,False,--,0,--,0,--,0
3100,Stephen,Hughes,mary48@example.net,(737)922-0402,False,0,False,0,True,False,--,0,--,0,--,0
3101,Christine,Massey,katherine23@example.net,746-359-4477,False,0,False,0,True,False,--,0,--,0,--,0
3102,Brent,Baldwin,johnmann@example.com,620.340.8972,False,0,False,0,True,False,--,0,--,0,--,0
3103,Scott,May,john98@example.org,+1-336-900-0136x833,False,0,False,0,True,False,--,0,--,0,--,0
3104,Sara,Mullins,riverasophia@example.org,001-498-971-3598x8180,False,0,False,0,True,False,--,0,--,0,--,0
3105,Andrew,Graham,ywhite@example.org,423-364-4211,False,0,False,0,True,False,--,0,--,0,--,0
3106,Eric,Brown,cervanteswilliam@example.net,+1-326-831-4197x784,False,0,False,0,True,False,--,0,--,0,--,0
3107,Daniel,Willis,rparker@example.org,386-670-2624x655,False,0,False,0,True,False,--,0,--,0,--,0
3108,Daniel,Wolfe,perkinsjoshua@example.org,(975)776-2791,False,0,False,0,True,False,--,0,--,0,--,0
3109,Chad,Burke,katherine71@example.com,001-786-560-7446x700,False,0,False,0,True,False,--,0,--,0,--,0
3110,Matthew,Collins,matthew17@example.net,+1-423-685-3638x8319,False,0,False,0,True,False,--,0,--,0,--,0
3111,Brian,Marquez,steven83@example.com,769.905.5984x517,False,0,False,0,True,False,--,0,--,0,--,0
3112,Christopher,Jennings,melinda08@example.com,001-530-779-6733x201,False,0,False,0,True,False,--,0,--,0,--,0
3113,Mitchell,Snyder,johnny13@example.net,508.713.5936x678,False,0,False,0,True,False,--,0,--,0,--,0
3114,Dustin,Logan,boothkelly@example.com,300-907-3361,False,0,False,0,True,False,--,0,--,0,--,0
3115,Michael,Russell,herrerajoshua@example.com,001-610-980-5993,False,0,False,0,True,False,--,0,--,0,--,0
3116,Joseph,Woods,castrowendy@example.net,428-201-8829,False,0,False,0,True,False,--,0,--,0,--,0
3117,Ryan,Kelly,jessica92@example.org,001-778-734-6400x1677,False,0,False,0,True,False,--,0,--,0,--,0
3118,Sherry,Cain,alexis21@example.com,274-434-7127,False,0,False,0,True,False,--,0,--,0,--,0
3119,Stephen,Gomez,joshuakrause@example.net,(784)853-6173x235,False,0,False,0,True,False,--,0,--,0,--,0
3120,Mckenzie,Hurley,generose@example.com,001-247-887-1258x60605,False,0,False,0,True,False,--,0,--,0,--,0
3121,Jeffrey,Obrien,kimberlythomas@example.com,001-245-209-1510x51870,False,0,False,0,True,False,--,0,--,0,--,0
3122,Andre,Nguyen,williamgray@example.com,(762)531-7026,False,0,False,0,True,False,--,0,--,0,--,0
3123,Jacob,Holloway,alexander54@example.net,453-914-9843,False,0,False,0,True,False,--,0,--,0,--,0
3124,Lisa,Walsh,veronicawhite@example.net,762-664-4510x6745,False,0,False,0,True,False,--,0,--,0,--,0
3125,Mark,Nash,perezanne@example.com,+1-952-717-7302,False,0,False,0,True,False,--,0,--,0,--,0
3126,Jonathan,Hurley,wlambert@example.net,420.951.6557x9080,False,0,False,0,True,False,--,0,--,0,--,0
3127,Joshua,Garrett,timothyhall@example.org,001-856-840-6699x8648,False,0,False,0,True,False,--,0,--,0,--,0
3128,Bryan,Dunlap,brianna71@example.com,794.428.1173,False,0,False,0,True,False,--,0,--,0,--,0
3129,Francis,Newton,mitchelljacob@example.net,296-564-9235x136,False,0,False,0,True,False,--,0,--,0,--,0
3130,Dennis,Alexander,mistymoyer@example.net,9337391725,False,0,False,0,True,False,--,0,--,0,--,0
3131,Michael,Ramirez,stricklandjessica@example.com,+1-361-916-1753x1142,False,0,False,0,True,False,--,0,--,0,--,0
3132,Robert,Hanson,gibsonjessica@example.org,+1-828-666-9417,False,0,False,0,True,False,--,0,--,0,--,0
3133,Kimberly,Love,imiller@example.org,001-577-731-8361x1234,False,0,False,0,True,False,--,0,--,0,--,0
3134,Kim,Smith,maryrodriguez@example.org,+1-497-649-0970x709,False,0,False,0,True,False,--,0,--,0,--,0
3135,Tonya,Rich,stephensalas@example.net,(336)799-4440x81144,False,0,False,0,True,False,--,0,--,0,--,0
3136,Mark,Clark,qfrazier@example.org,001-916-882-1052x26053,False,0,False,0,True,False,--,0,--,0,--,0
3137,Mark,Thompson,williamjenkins@example.org,+1-332-587-6612x524,False,0,False,0,True,False,--,0,--,0,--,0
3138,Jeffrey,Miller,phillipssuzanne@example.net,779-367-3429,False,0,False,0,True,False,--,0,--,0,--,0
3139,Jonathan,Sanchez,sharonmitchell@example.org,250.215.4659,False,0,False,0,True,False,--,0,--,0,--,0
3140,Lisa,Willis,william35@example.net,(782)226-7958,False,0,False,0,True,False,--,0,--,0,--,0
3141,Douglas,Wang,brittany91@example.com,+1-321-877-9923x6056,False,0,False,0,True,False,--,0,--,0,--,0
3142,Jacob,Nguyen,karenjackson@example.net,666-353-8954x075,False,0,False,0,True,False,--,0,--,0,--,0
3143,Thomas,Walker,davidkent@example.org,(654)391-3830x899,False,0,False,0,True,False,--,0,--,0,--,0
3144,Steven,Mack,nancylambert@example.org,248.717.3166,False,0,False,0,True,False,--,0,--,0,--,0
3145,Dawn,Knight,taylorchristina@example.org,7748445560,False,0,False,0,True,False,--,0,--,0,--,0
3146,Angela,Dunn,sheilamartinez@example.com,9103043729,False,0,False,0,True,False,--,0,--,0,--,0
3147,Mckenzie,Martinez,riosdennis@example.com,401.560.3461x48535,False,0,False,0,True,False,--,0,--,0,--,0
3148,Joseph,Mccarthy,kimberlywebb@example.org,(281)280-9964,False,0,False,0,True,False,--,0,--,0,--,0
3149,Lisa,Hoffman,smithnancy@example.org,+1-995-297-5829x46692,False,0,False,0,True,False,--,0,--,0,--,0
3150,Angela,Strickland,qbates@example.org,001-896-702-0215x54645,False,0,False,0,True,False,--,0,--,0,--,0
3151,Meredith,Diaz,lmendoza@example.com,001-379-594-8054x671,False,0,False,0,True,False,--,0,--,0,--,0
3152,Sonia,Anderson,thomas73@example.org,9465721425,False,0,False,0,True,False,--,0,--,0,--,0
3153,James,Daniels,jwilliams@example.org,(907)231-1263x712,False,0,False,0,True,False,--,0,--,0,--,0
3154,Benjamin,Blake,fsmith@example.com,764.623.4289x1259,False,0,False,0,True,False,--,0,--,0,--,0
3155,James,Harper,bethany90@example.com,982.757.7940x117,False,0,False,0,True,False,--,0,--,0,--,0
3156,Lauren,Collins,derek71@example.com,541.787.5977,False,0,False,0,True,False,--,0,--,0,--,0
3157,Emily,Tran,ralvarez@example.net,908.300.8095,False,0,False,0,True,False,--,0,--,0,--,0
3158,Kimberly,Villanueva,gutierrezthomas@example.net,001-525-248-4951x486,False,0,False,0,True,False,--,0,--,0,--,0
3159,Gerald,Johnson,penadebra@example.net,+1-684-691-2579x213,False,0,False,0,True,False,--,0,--,0,--,0
3160,Kyle,Chan,kellyroy@example.net,561.694.9241x785,False,0,False,0,True,False,--,0,--,0,--,0
3161,Corey,Patterson,iwilson@example.net,(966)939-1036,False,0,False,0,True,False,--,0,--,0,--,0
3162,Virginia,Gonzalez,kweaver@example.com,+1-723-379-9706x5201,False,0,False,0,True,False,--,0,--,0,--,0
3163,Manuel,Garcia,marissa07@example.org,+1-695-528-3614x2441,False,0,False,0,True,False,--,0,--,0,--,0
3164,Jonathan,Stevens,younganna@example.org,001-797-368-0404x0465,False,0,False,0,True,False,--,0,--,0,--,0
3165,Dennis,Rush,fnovak@example.net,(433)815-4464x95028,False,0,False,0,True,False,--,0,--,0,--,0
3166,Michelle,Pierce,martinthomas@example.com,8473893426,False,0,False,0,True,False,--,0,--,0,--,0
3167,Gregory,Clark,jgibson@example.org,001-227-406-1617,False,0,False,0,True,False,--,0,--,0,--,0
3168,Katherine,Torres,mbrown@example.org,001-963-434-9789x8596,False,0,False,0,True,False,--,0,--,0,--,0
3169,Melanie,Salas,mauricesteele@example.com,786.812.0532,False,0,False,0,True,False,--,0,--,0,--,0
3170,Mary,Turner,heidivalenzuela@example.com,(293)282-0209x893,False,0,False,0,True,False,--,0,--,0,--,0
3171,Robert,Todd,kimberlymurphy@example.org,(320)339-3638,False,0,False,0,True,False,--,0,--,0,--,0
3172,Ashley,Mcgrath,emilywu@example.com,001-722-473-4089,False,0,False,0,True,False,--,0,--,0,--,0
3173,Samuel,Ramsey,john74@example.net,+1-709-443-1181x2521,False,0,False,0,True,False,--,0,--,0,--,0
3174,Jeremy,Arnold,matthewperez@example.org,573.773.9692x30104,False,0,False,0,True,False,--,0,--,0,--,0
3175,Sarah,Watson,patricianunez@example.net,(379)656-6067x26180,False,0,False,0,True,False,--,0,--,0,--,0
3176,Amy,Carter,whitney03@example.net,3713712274,False,0,False,0,True,False,--,0,--,0,--,0
3177,Stephanie,Brown,vanessasmith@example.org,4363230945,False,0,False,0,True,False,--,0,--,0,--,0
3178,Angelica,Cruz,hhudson@example.org,725.671.7102x6855,False,0,False,0,True,False,--,0,--,0,--,0
3179,Eric,Chang,williamstammy@example.com,545.215.7002,False,0,False,0,True,False,--,0,--,0,--,0
3180,Michael,Davis,michael35@example.net,(999)658-5140,False,0,False,0,True,False,--,0,--,0,--,0
3181,Heather,Moss,lewisbryan@example.org,8243111232,False,0,False,0,True,False,--,0,--,0,--,0
3182,Chelsey,Nelson,bbrady@example.org,7018420699,False,0,False,0,True,False,--,0,--,0,--,0
3183,Christopher,Martinez,katherinepoole@example.com,626-622-9293x855,False,0,False,0,True,False,--,0,--,0,--,0
3184,Andrew,Landry,dorothybrown@example.org,631.279.8111,False,0,False,0,True,False,--,0,--,0,--,0
3185,Jean,Simon,colerobert@example.com,+1-258-643-3047x071,False,0,False,0,True,False,--,0,--,0,--,0
3186,Robert,Spence,vincentmorris@example.com,001-877-530-8445,False,0,False,0,True,False,--,0,--,0,--,0
3187,Michael,Wilson,mark50@example.net,733-795-9452x58858,False,0,False,0,True,False,--,0,--,0,--,0
3188,Emily,Chambers,christina93@example.net,321-916-4095x3213,False,0,False,0,True,False,--,0,--,0,--,0
3189,Jeremy,Haney,antonio97@example.com,+1-440-489-2959x14698,False,0,False,0,True,False,--,0,--,0,--,0
3190,Joyce,Gamble,robertscolin@example.org,+1-868-783-0015,False,0,False,0,True,False,--,0,--,0,--,0
3191,Kara,Sandoval,carterandrew@example.org,(961)605-6471,False,0,False,0,True,False,--,0,--,0,--,0
3192,Kelli,Reed,johnnyschneider@example.net,731.873.6466,False,0,False,0,True,False,--,0,--,0,--,0
3193,Jared,Benitez,tinaford@example.com,361-722-3030,False,0,False,0,True,False,--,0,--,0,--,0
3194,Jennifer,Jones,leah83@example.org,640-443-7220,False,0,False,0,True,False,--,0,--,0,--,0
3195,Ashley,Hill,debbie11@example.net,6156061817,False,0,False,0,True,False,--,0,--,0,--,0
3196,Deborah,Shaw,tmahoney@example.org,+1-467-350-6165x13245,False,0,False,0,True,False,--,0,--,0,--,0
3197,Stefanie,Joseph,brenda66@example.com,+1-336-888-6028x004,False,0,False,0,True,False,--,0,--,0,--,0
3198,Stephanie,Fletcher,kayla17@example.org,264.215.2410x6389,False,0,False,0,True,False,--,0,--,0,--,0
3199,Elizabeth,Parker,sara01@example.net,274-250-2953x53661,False,0,False,0,True,False,--,0,--,0,--,0
3200,Kenneth,Johnson,sabrinabrown@example.org,001-855-490-1018,False,0,False,0,True,False,--,0,--,0,--,0
3201,Craig,White,kathleen40@example.net,001-679-833-6544x741,False,0,False,0,True,False,--,0,--,0,--,0
3202,Nancy,Bishop,peckpatricia@example.net,(794)477-5982,False,0,False,0,True,False,--,0,--,0,--,0
3203,Larry,Brown,laurasims@example.net,293-516-2923x236,False,0,False,0,True,False,--,0,--,0,--,0
3204,Julia,King,colleen72@example.org,664-751-5441,False,0,False,0,True,False,--,0,--,0,--,0
3205,Catherine,Phelps,eric65@example.net,9632604632,False,0,False,0,True,False,--,0,--,0,--,0
3206,Kimberly,Novak,lucasjustin@example.com,+1-741-312-0350,False,0,False,0,True,False,--,0,--,0,--,0
3207,Taylor,Green,youngsheila@example.net,440.208.4637,False,0,False,0,True,False,--,0,--,0,--,0
3208,Glen,Foster,patricia67@example.org,+1-249-464-5736x64172,False,0,False,0,True,False,--,0,--,0,--,0
3209,Lisa,Thomas,phillipstafford@example.org,8658806637,False,0,False,0,True,False,--,0,--,0,--,0
3210,Patrick,Hobbs,gonzalezalexander@example.net,(563)342-7542x7000,False,0,False,0,True,False,--,0,--,0,--,0
3211,Tonya,Chambers,cameron67@example.com,001-230-553-8011x2448,False,0,False,0,True,False,--,0,--,0,--,0
3212,Marcus,Ferguson,yjohnson@example.net,(369)816-9637,False,0,False,0,True,False,--,0,--,0,--,0
3213,Nancy,Smith,blake34@example.net,332.347.0653x31717,False,0,False,0,True,False,--,0,--,0,--,0
3214,Debbie,Maldonado,jason47@example.com,548.786.6722x648,False,0,False,0,True,False,--,0,--,0,--,0
3215,Robert,Guzman,jhancock@example.org,374-451-4204x499,False,0,False,0,True,False,--,0,--,0,--,0
3216,Samantha,Perkins,twelch@example.com,775.411.0147x3980,False,0,False,0,True,False,--,0,--,0,--,0
3217,Sharon,Evans,alexanderjulie@example.com,312.451.3778x1360,False,0,False,0,True,False,--,0,--,0,--,0
3218,Tasha,Spencer,allisonkelly@example.net,307.863.4844,False,0,False,0,True,False,--,0,--,0,--,0
3219,Sarah,Campbell,riveraashley@example.org,001-803-267-0360x43169,False,0,False,0,True,False,--,0,--,0,--,0
3220,Allen,Travis,tara34@example.com,507-654-4433,False,0,False,0,True,False,--,0,--,0,--,0
3221,Kevin,Miller,gdouglas@example.net,+1-574-237-0365x896,False,0,False,0,True,False,--,0,--,0,--,0
3222,Megan,Blankenship,imoore@example.net,5676884917,False,0,False,0,True,False,--,0,--,0,--,0
3223,Richard,Bernard,lisa38@example.org,001-705-894-8821,False,0,False,0,True,False,--,0,--,0,--,0
3224,David,Green,fsmith@example.org,531.374.2854,False,0,False,0,True,False,--,0,--,0,--,0
3225,Ashley,Davenport,sparksjennifer@example.org,(969)258-4078,False,0,False,0,True,False,--,0,--,0,--,0
3226,William,Nguyen,lhowell@example.net,(377)372-6648x861,False,0,False,0,True,False,--,0,--,0,--,0
3227,Larry,Long,pherrera@example.com,(864)288-9754x26205,False,0,False,0,True,False,--,0,--,0,--,0
3228,Michael,Ferrell,shawndillon@example.net,325-322-5861x84167,False,0,False,0,True,False,--,0,--,0,--,0
3229,Alexandra,Ingram,whiterobert@example.com,+1-672-578-8327x413,False,0,False,0,True,False,--,0,--,0,--,0
3230,Logan,Lester,robert82@example.net,906.401.7754x1869,False,0,False,0,True,False,--,0,--,0,--,0
3231,Kyle,Dougherty,pwall@example.com,001-393-520-0650x793,False,0,False,0,True,False,--,0,--,0,--,0
3232,David,Brown,brianmorrison@example.org,400.208.6829x9154,False,0,False,0,True,False,--,0,--,0,--,0
