,id,first_name,last_name,phone_number,email,purchasedate,moneyspent
1249,978,Joseph,Adkins,969-457-2215x1767,taylorsara@example.com,2022-02-03,143.0
1250,1130,Brianna,Nash,845-945-5466x008,cheryl67@example.com,2021-05-19,77.0
1251,3244,Sean,Smith,602.933.3784,kbarrett@example.org,2020-08-19,5.0
1252,1825,John,Montgomery,+1-576-255-3145x2660,mcintoshashley@example.com,2021-11-14,119.0
1253,2760,William,Williams,(946)683-7106x091,steve09@example.net,2020-01-09,104.0
1254,2275,Mark,Olsen,(208)539-8724x881,nicholasrojas@example.net,2023-04-04,65.0
1255,3237,Samantha,Aguilar,702.733.6015x8165,darnold@example.com,2022-02-02,74.0
1256,777,Benjamin,Mccarthy,001-825-741-6761x22633,stephen68@example.net,2023-08-31,24.0
1257,3519,Alicia,Rivera,(560)597-7083x26593,cmoore@example.com,2020-09-14,13.0
1258,2480,Yolanda,Lawrence,843.993.9221,audrey18@example.org,2019-11-18,73.0
1259,3813,David,Lopez,(995)238-8993x019,simpsonbarry@example.com,2023-03-27,114.0
1260,260,Lori,Williams,2974681736,ggonzalez@example.org,2019-04-14,91.0
1261,1544,Scott,Gutierrez,532-665-2028x79118,spratt@example.com,2021-11-18,79.0
1262,933,Katherine,Forbes,735.925.1247,carlabaker@example.com,2019-05-15,112.0
1263,3679,Daniel,Phillips,(413)796-2528x25742,melissasanchez@example.net,2019-05-02,134.0
1264,720,Laura,Riley,(735)282-1558x962,thomasrussell@example.net,2018-10-20,3.0
1265,174,Nicole,Martin,5348548512,brian13@example.net,2020-01-07,115.0
1266,532,Yvonne,Hayes,921.994.8155x070,christopher23@example.org,2022-02-16,31.0
1267,1843,Kimberly,Whitehead,939-705-9071x45584,jcompton@example.org,2021-10-16,80.0
1268,1453,Keith,Walls,911-301-6981,pstephenson@example.net,2022-12-29,27.0
1269,2488,Laurie,Watts,871-863-4074x41477,paulhuff@example.net,2022-03-04,70.0
1270,2481,Tina,Anderson,589-372-8765x872,sadams@example.com,2020-05-14,32.0
1271,2516,Jesse,Jones,290.423.4467x2210,vargasjon@example.com,2020-10-17,102.0
1272,663,Alexander,Rodriguez,632-355-2994x66564,chad31@example.com,2023-08-11,15.0
1273,1315,Bonnie,Rowe,8657320278,briananderson@example.net,2019-02-03,104.0
1274,2052,Adrian,Hill,6536384817,abigail64@example.net,2021-04-10,7.0
1275,1114,Jonathan,James,+1-837-381-6529,stephanie59@example.org,2020-05-07,58.0
1276,2346,John,Calderon,2323963169,ublake@example.org,2019-11-03,139.0
1277,1364,Jerry,Ortiz,671.309.1983x0492,odrake@example.net,2023-08-20,134.0
1278,2834,Taylor,Scott,001-343-291-3880x558,bryanhill@example.org,2019-10-24,100.0
1279,832,Francisco,Fitzpatrick,596-443-5210,slyons@example.net,2023-02-15,112.0
1280,2890,Christina,White,(610)204-0270,cynthia11@example.com,2020-07-02,130.0
1281,2265,Brian,Nixon,932.841.6621x519,michaelmcdonald@example.net,2019-07-17,143.0
1282,2635,Joshua,Norton,(984)427-0149x021,plopez@example.net,2019-02-01,120.0
1283,2378,Annette,Moore,670-594-2739,nvelasquez@example.net,2020-05-16,17.0
1284,2238,Rachel,Kelly,+1-599-550-6136x34910,xpope@example.com,2019-04-23,68.0
1285,35,Mallory,Cooper,001-636-827-3244,zwilliams@example.org,2023-05-18,29.0
1286,3857,Tammy,Martinez,786.639.8805,jerrythomas@example.net,2021-07-29,50.0
1287,3433,Elizabeth,Schaefer,001-924-587-2028x3854,twalters@example.net,2020-10-26,141.0
1288,3737,Danielle,Martin,(699)584-7144x7395,joannapeterson@example.net,2020-06-28,137.0
1289,2092,William,Jackson,001-403-962-9257,theodorehopkins@example.org,2021-08-11,101.0
1290,860,Brooke,Jackson,(645)719-8122,paulgarcia@example.com,2019-06-10,59.0
1291,1681,Cynthia,Jackson,247-791-5772x219,careyjennifer@example.net,2020-11-07,64.0
1292,1800,Cheryl,Hines,606-399-3301,xfowler@example.org,2020-08-16,58.0
1293,1087,Linda,Davidson,(725)845-1003x676,williamskevin@example.org,2019-09-15,26.0
1294,1488,Hector,Rodriguez,+1-660-931-8464,amy33@example.org,2018-10-26,11.0
1295,271,John,Brooks,220.704.2518,lovecynthia@example.net,2020-03-21,74.0
1296,300,James,Gray,434-530-5510x4746,michael17@example.org,2023-08-22,143.0
1297,3521,Kimberly,Allen,+1-520-657-5859x518,xmorris@example.net,2021-11-11,136.0
1298,516,Reginald,Kirk,3567378593,haledavid@example.net,2021-03-04,93.0
1299,2588,David,Esparza,(765)319-2255x049,jeremydurham@example.net,2021-01-22,95.0
1300,3178,Mary,Simon,539-756-2250x17091,austinespinoza@example.com,2018-10-16,80.0
1301,290,Christina,Gonzalez,7746436211,lucas04@example.com,2021-11-15,5.0
1302,816,Brian,Contreras,+1-447-638-6396x494,joshuadominguez@example.net,2021-11-26,16.0
1303,2956,Thomas,Case,001-815-522-3892x13059,daniel17@example.org,2022-07-07,78.0
1304,2213,Jason,Fisher,001-274-976-1711x850,griffinmorgan@example.org,2018-10-26,48.0
1305,2574,Kyle,Galvan,(797)671-5101,angela26@example.org,2021-01-13,50.0
1306,2271,Nicholas,Jones,493.775.5026x9380,rrivera@example.org,2021-11-11,33.0
1307,1828,Anthony,White,772-799-6662x567,samantha91@example.org,2020-07-05,11.0
1308,1121,Meghan,Bentley,+1-814-838-0815x43503,david90@example.com,2019-04-15,4.0
1309,586,Megan,Mckinney,001-330-772-1114,sarajackson@example.com,2020-03-30,134.0
1310,3347,Bryan,Powell,+1-717-210-9398,marybryant@example.com,2021-09-05,134.0
1311,1153,Jacqueline,Baker,+1-799-891-2983,ricky71@example.com,2022-02-03,92.0
1312,1948,James,Manning,001-254-996-2129x417,wjones@example.org,2019-12-05,36.0
1313,3082,Diana,Short,+1-286-283-3117x925,aaron33@example.com,2021-08-27,134.0
1314,159,Michelle,Alexander,001-903-326-0794x315,enelson@example.com,2022-08-21,57.0
1315,1493,Larry,Owens,+1-350-804-7338x9113,moraleskevin@example.net,2021-01-07,122.0
1316,3603,Sean,Avila,001-880-960-2049x5078,smithvanessa@example.net,2020-01-01,15.0
1317,517,Nicole,Johnson,3306663098,bwashington@example.org,2021-10-07,140.0
1318,1501,Andrea,Shields,001-825-981-7648,fergusonheather@example.org,2020-05-20,28.0
1319,3526,Linda,Diaz,+1-354-719-2661x158,franklinalexis@example.com,2020-09-07,121.0
1320,2216,Jessica,Perez,252-824-0097,bgonzalez@example.net,2020-01-15,25.0
1321,3489,Maria,Carpenter,483-639-9010x3787,meagan07@example.com,2022-12-21,47.0
1322,574,Sydney,Parker,224.784.5028x7442,susanyoung@example.com,2021-01-26,9.0
1323,1724,Linda,Wu,+1-417-961-0856x95889,hayestheresa@example.org,2020-07-04,60.0
1324,2545,Colleen,Savage,468-214-8414,gabriela62@example.net,2022-04-09,40.0
1325,1477,Laura,Andersen,7844830037,bharris@example.com,2021-11-23,129.0
1326,3918,Timothy,Crawford,(688)397-4057x83768,daniel57@example.org,2019-09-29,12.0
1327,2575,Sheila,Castillo,946-704-2915,livingstonalexander@example.org,2023-09-22,44.0
1328,3569,Sherry,Saunders,001-406-240-8053x307,walkerandrew@example.net,2019-05-15,117.0
1329,2597,James,Burgess,(799)211-8211x531,justin24@example.org,2018-11-28,108.0
1330,2465,Jessica,Hickman,502-492-6916x613,vickie73@example.net,2019-09-16,30.0
1331,68,Matthew,James,+1-649-428-4958x6819,lopezwhitney@example.com,2019-07-10,27.0
1332,3683,Cassandra,King,001-232-241-7995x18723,sandra13@example.net,2021-03-17,132.0
1333,3022,Nancy,White,(717)653-2653,mherrera@example.com,2020-06-29,148.0
1334,1565,Stephen,King,(699)391-8679x28125,janetgreen@example.org,2023-08-04,70.0
1335,1323,Brett,Walker,8486882424,manderson@example.net,2019-01-17,120.0
1336,2723,Jennifer,Gray,+1-634-225-3369x21749,brownpaul@example.org,2020-09-22,141.0
1337,1055,Sarah,Porter,993.269.2218x2556,douglas57@example.net,2022-12-01,46.0
1338,3779,Sarah,Barnes,+1-391-452-0838x4843,brendapena@example.org,2019-09-22,30.0
1339,2451,Victoria,Pierce,826.923.2676x256,sclark@example.com,2021-10-01,4.0
1340,3476,Sarah,Harrison,+1-800-462-3351x33713,andreacummings@example.net,2022-12-19,51.0
1341,841,Nicholas,Torres,487.292.4613,grogers@example.org,2021-05-15,131.0
1342,2084,Ricky,Nicholson,(206)836-4910x147,timothymata@example.org,2020-09-05,9.0
1343,677,Amber,Gilbert,+1-326-457-2267x2148,matthewflores@example.com,2019-02-24,120.0
1344,989,Adam,Hansen,521.603.3530x187,shelby62@example.org,2022-12-08,141.0
1345,905,Steven,Schaefer,872-270-9704,sgreen@example.com,2022-12-11,104.0
1346,308,Emma,Wiggins,414.871.2173x3139,xprice@example.net,2020-05-22,142.0
1347,3582,Connie,Harris,621.235.9860x660,halenatalie@example.org,2023-09-26,104.0
1348,213,Anthony,Smith,894-471-9686,david56@example.net,2018-12-14,80.0
1349,1598,Charlene,Jones,001-437-303-3716x489,adamsstephanie@example.org,2020-05-30,55.0
1350,991,Christian,Perez,308-445-8236x056,jbridges@example.com,2020-06-08,74.0
1351,864,Debra,Jennings,(302)286-4265,lcohen@example.com,2023-06-06,29.0
1352,641,James,Hicks,(843)519-0990x573,dennissilva@example.com,2019-06-08,43.0
1353,2338,Laura,Coleman,5158469355,wellsjohn@example.org,2022-11-11,10.0
1354,3560,Alejandra,Scott,001-331-755-1106x7553,faulknerpaul@example.net,2020-02-14,50.0
1355,1941,John,Warren,+1-463-749-7949x6515,chambersheather@example.com,2022-12-12,94.0
1356,1174,Kristen,Rogers,(477)653-0165x14988,ugonzales@example.org,2020-06-04,127.0
1357,2014,Carol,Alexander,+1-930-408-0031x5861,paulbrooks@example.com,2022-01-31,18.0
1358,3227,Debra,Black,+1-504-909-3395x84407,alexandercorey@example.net,2021-09-13,75.0
1359,297,Todd,Garcia,874-237-5872,yromero@example.org,2020-06-18,5.0
1360,1984,Daniel,Rangel,001-721-468-5371x204,juliemiller@example.net,2022-03-11,107.0
1361,3507,Colleen,Day,726.385.6208x681,daniel27@example.net,2021-10-11,7.0
1362,1685,Barbara,Beasley,332-798-4868x0374,arthurhaynes@example.com,2022-09-11,111.0
1363,1917,Laura,Lee,596.503.0787,aaronwilson@example.com,2023-09-19,60.0
1364,2664,Cassandra,Burke,2362333290,rothzachary@example.net,2022-08-23,75.0
1365,2181,Roy,Chang,(390)361-1921,jsanchez@example.org,2022-05-18,35.0
1366,3791,John,Simmons,383-924-1830,nneal@example.org,2020-02-08,36.0
1367,1322,Patricia,Moreno,645.637.4162,mario63@example.com,2020-08-25,53.0
1368,2459,Johnathan,Joseph,(378)531-3644x87484,christiantanya@example.net,2021-11-22,65.0
1369,1841,Allison,Williams,471-525-1836x81567,christina14@example.org,2023-04-19,66.0
1370,3466,Miranda,Ayala,001-956-395-1669x16008,laurencollins@example.net,2020-11-01,84.0
1371,906,Phyllis,Escobar,(872)853-1025,hodgescassandra@example.net,2023-09-21,44.0
1372,3753,Jose,Johnston,001-511-395-0680x39295,david99@example.com,2023-05-10,48.0
1373,887,Robert,Hawkins,9067302973,pauljesse@example.org,2021-06-27,44.0
1374,2484,John,Jones,001-644-916-6880,joel98@example.com,2020-11-22,38.0
1375,2142,Ryan,Howard,001-366-408-1541x083,bphillips@example.com,2023-08-08,72.0
1376,1532,Zachary,Harrell,481.834.6384,erin92@example.org,2023-03-14,122.0
1377,3577,Darlene,Garcia,845-845-7467,carlberger@example.org,2021-09-16,86.0
1378,3375,Claire,Rodriguez,(650)955-5943x655,matthewsshane@example.net,2020-05-21,36.0
1379,3078,Thomas,Fernandez,421.493.6539x261,anthony40@example.org,2022-07-15,0.0
1380,3663,Gregory,Collins,961.261.1183x500,bbarnes@example.com,2023-09-06,84.0
1381,2947,Danielle,Wilson,508-573-3857x286,nathanielodonnell@example.com,2022-05-23,36.0
1382,3463,Heidi,Luna,(359)796-5406,qellis@example.net,2020-08-20,58.0
1383,3318,Pamela,Reeves,(611)238-8308,kirbyjessica@example.net,2023-08-03,145.0
1384,997,Rhonda,Stuart,494-883-7628,tbarker@example.org,2021-03-25,131.0
1385,1891,Patricia,Kelley,+1-463-908-7695x780,john82@example.org,2023-03-25,126.0
1386,141,Holly,Moore,+1-427-493-3289,brittany66@example.org,2023-04-14,8.0
1387,1541,Leslie,Powell,5644065176,transheila@example.com,2021-02-01,40.0
1388,1932,Brittany,Peters,337.651.1633x079,michealtodd@example.com,2020-05-07,73.0
1389,2976,William,Holden,8514828970,jamiemurray@example.net,2021-08-17,104.0
1390,1412,Anthony,Simpson,+1-349-317-8850,evansstephanie@example.com,2022-01-01,107.0
1391,3418,Kathryn,Taylor,825-861-0582,chamberssabrina@example.net,2020-08-24,43.0
1392,3294,Joe,Mathews,+1-970-297-4422x41241,catherine81@example.net,2019-10-07,11.0
1393,1583,Angela,Stanley,001-687-958-0943x3089,ryangarcia@example.com,2022-01-20,64.0
1394,2944,Christopher,Evans,+1-829-719-2743x6238,brownjeffrey@example.org,2022-01-04,20.0
1395,3377,Andrew,Johnson,324-247-8385x896,michaelhobbs@example.org,2020-06-18,133.0
1396,1223,Kathleen,Gonzalez,(839)672-1288,williamsjacqueline@example.com,2021-08-14,111.0
1397,3600,Daisy,Melton,+1-756-541-5340x17032,gardnereric@example.org,2018-12-15,125.0
1398,1470,Rebecca,Mitchell,(973)758-7004,douglashill@example.net,2021-07-01,143.0
1399,914,Justin,Anderson,635.832.1778,johnwilliamson@example.net,2021-06-15,84.0
1400,2416,Linda,Murray,988.999.4866,samanthacamacho@example.com,2018-12-05,11.0
1401,3445,Brandon,Williams,+1-933-361-8782x915,bowendanielle@example.org,2019-05-02,30.0
1402,1392,Brandon,Ramirez,(458)892-6601x7421,lbarrett@example.net,2022-05-10,85.0
1403,623,Christopher,Mckay,001-255-696-6035x96180,cbrown@example.com,2023-05-07,119.0
1404,3948,Timothy,Byrd,684.358.0268,hocrystal@example.com,2020-02-25,40.0
1405,438,Catherine,Cox,+1-368-761-2639,dbanks@example.org,2023-08-27,2.0
1406,2422,Monica,Chaney,(822)967-2408x259,stacywebb@example.org,2022-11-16,74.0
1407,3267,Jessica,Williams,6083366047,edwardtyler@example.net,2023-01-29,9.0
1408,3081,Edward,Bennett,9455136776,vstewart@example.org,2018-12-03,62.0
1409,1205,Lindsey,Harding,001-223-841-3352x06891,russellgillespie@example.net,2023-04-10,47.0
1410,1611,Michael,Cameron,001-611-775-5246x31795,antonio85@example.org,2019-11-14,36.0
1411,2498,David,Middleton,938-789-7226,christopher89@example.org,2021-02-19,30.0
1412,589,Breanna,Murphy,979.803.7193,ryan71@example.com,2019-10-02,40.0
1413,918,Patricia,Harrison,(759)979-8865,edward93@example.org,2022-09-17,16.0
1414,1866,Matthew,White,619-391-3906x12411,calvinlewis@example.org,2022-11-23,0.0
1415,3908,Christopher,Fields,945-293-4555,nanderson@example.net,2023-03-02,48.0
1416,1691,Ian,Robinson,+1-320-945-4959,lovestacy@example.net,2020-05-31,106.0
1417,1915,David,Simon,(390)845-1775,usanchez@example.com,2022-10-04,128.0
1418,964,Antonio,Rivas,415.299.2970x90568,jsmith@example.org,2019-10-28,12.0
1419,3069,Linda,Moore,375-367-5953,iramsey@example.com,2019-07-15,41.0
1420,2949,Meghan,Peterson,649.477.2252x083,xarcher@example.com,2020-12-23,52.0
1421,2510,Kirsten,Brown,001-558-501-5411x071,vgross@example.net,2019-11-18,108.0
1422,846,Brandy,Hayes,718.882.1512x578,wyoder@example.org,2021-05-30,3.0
1423,365,Charles,Cook,842-266-2031x0063,christopher26@example.org,2022-05-16,6.0
1424,2814,Angela,Sutton,654-636-8350,savannahmathis@example.net,2023-05-21,74.0
1425,2201,Erin,Johnson,456.503.8528x632,tabithagill@example.com,2023-09-13,141.0
1426,77,Tara,Barnett,335-787-1548x38560,ohernandez@example.org,2023-07-01,137.0
1427,1738,Brian,Cooper,001-218-764-9745x887,qwilson@example.org,2021-01-01,95.0
1428,3357,Jonathon,Ross,974-661-1681x4708,kristy64@example.net,2022-12-21,72.0
1429,3361,Barbara,Garcia,276-802-7046x310,zrichard@example.net,2021-02-12,69.0
1430,2587,Christine,Rodriguez,(849)376-3235x315,mpope@example.com,2019-02-13,60.0
1431,606,Cynthia,Hughes,9868270810,david50@example.net,2020-07-25,9.0
1432,1079,Stephen,Davis,(849)616-9953x19093,avasquez@example.org,2018-12-28,71.0
1433,795,Adam,Wallace,001-452-884-4254x1745,millerkimberly@example.com,2018-12-07,28.0
1434,329,Shelly,Gibbs,001-747-323-5220x541,ljohnson@example.com,2019-06-25,85.0
1435,3984,Deborah,Chambers,+1-457-413-9841,imartin@example.org,2023-05-29,126.0
1436,2387,Ruben,Huber,284.614.2326x516,kathypatterson@example.net,2023-09-04,77.0
1437,907,Rachel,Randolph,+1-936-405-6233x35832,brian60@example.net,2019-04-08,46.0
1438,478,Mike,Johnson,9185311367,ywhite@example.net,2021-10-14,75.0
1439,41,Keith,Duarte,936-521-2436x9619,larsongwendolyn@example.org,2020-11-22,5.0
1440,3860,Judith,Crawford,686.898.3567x791,yvonneluna@example.com,2021-06-26,117.0
1441,99,Richard,Mccarty,807.370.1978x244,olewis@example.org,2020-07-19,75.0
1442,1971,Whitney,Rush,3407685112,iholder@example.com,2022-08-25,1.0
1443,3276,Lisa,Pierce,(882)849-1894,alexandercontreras@example.org,2021-06-05,135.0
1444,2449,Stacey,Stanley,6322872995,sabrina23@example.org,2022-06-30,97.0
1445,3898,Samantha,Smith,+1-907-934-4594x883,samuel95@example.org,2019-04-05,136.0
1446,482,Daniel,Morgan,986-426-7907x68074,julia35@example.com,2019-01-07,44.0
1447,1832,Michael,Turner,959-366-0697x722,rbryant@example.org,2020-01-28,148.0
1448,3806,Tiffany,Price,001-422-667-0930,wfoster@example.com,2020-06-20,128.0
1449,692,Stacey,Hunt,823-232-8999x1467,rrivera@example.org,2022-02-05,139.0
1450,736,Sarah,Yates,937-340-4770,aramirez@example.com,2019-04-20,138.0
1451,1514,Scott,Roberts,+1-265-207-9336x20607,icook@example.com,2020-04-17,6.0
1452,3821,Mark,Scott,878.621.3072x10903,vrogers@example.org,2022-01-29,81.0
1453,2912,Kelsey,King,001-273-492-0224x154,mitchelledward@example.org,2023-01-25,145.0
1454,2611,Kyle,Colon,001-407-961-8951x711,tjackson@example.net,2023-02-10,113.0
1455,2613,Tyler,Burns,596-750-3084,smithstephanie@example.net,2020-03-05,52.0
1456,2286,Samantha,Graham,952-542-9103,marcsmith@example.org,2018-12-25,49.0
1457,3399,Samuel,Daniels,+1-974-796-5538x957,lori49@example.com,2019-02-03,27.0
1458,333,Adam,Hamilton,934-783-6001x38447,pgarrett@example.org,2022-01-01,45.0
1459,328,Kevin,Williams,2076664189,amygallagher@example.org,2020-04-25,146.0
1460,23,Alan,James,+1-491-625-4844x9368,brian58@example.com,2022-10-30,125.0
1461,1944,Michele,Taylor,636.452.0545,michaelwalters@example.com,2021-11-20,3.0
1462,194,Sandra,Collins,+1-548-250-9054x7696,adamslaura@example.net,2020-09-14,131.0
1463,1570,Edward,Cunningham,469.806.9069,rodriguezkayla@example.org,2020-09-05,147.0
1464,3239,Hunter,Dodson,949.337.4258x29366,james28@example.net,2018-11-14,56.0
1465,3129,Michael,Sampson,6379591217,mholloway@example.com,2020-02-17,141.0
1466,3067,Courtney,Villa,+1-288-292-4106,kennedychristian@example.net,2020-11-22,123.0
1467,1374,Brian,Smith,001-280-978-1829,iwinters@example.net,2020-05-07,42.0
1468,538,Antonio,Blake,+1-595-540-3948x544,amyrivera@example.org,2022-05-17,34.0
1469,489,Sarah,Cook,674.229.2032x95961,wilcoxjason@example.net,2019-04-13,87.0
1470,459,Melissa,Johnson,001-424-349-1715x8648,christiankenneth@example.com,2021-08-16,139.0
1471,3928,Mark,Lindsey,(315)966-8988,donna89@example.com,2019-03-03,133.0
1472,1955,Zachary,Henry,001-301-454-4792x144,cpowell@example.org,2022-06-28,12.0
1473,820,Jonathan,Ward,(206)226-2268x7497,qdavis@example.com,2020-04-26,150.0
1474,827,Lisa,Williams,671.755.4528x529,contreraskevin@example.com,2020-01-09,133.0
1475,227,Benjamin,Lewis,001-604-881-3715,fnewton@example.org,2019-11-12,89.0
1476,3064,Matthew,Bowen,001-634-555-0786x302,lharris@example.net,2019-03-15,55.0
1477,2329,Cheryl,Cook,+1-597-209-4678x1036,paulgalvan@example.net,2020-12-08,128.0
1478,2242,Ethan,Mccarthy,+1-440-541-6424x1727,chadalexander@example.com,2021-04-11,13.0
1479,928,Jeremy,Robinson,(219)268-3228x14698,suttonnicole@example.org,2023-09-24,140.0
1480,95,Benjamin,Foster,+1-522-635-6873x5169,jmarshall@example.com,2019-08-21,4.0
1481,1483,Jennifer,Perez,+1-901-713-5195x16749,cooperautumn@example.net,2022-02-13,126.0
1482,1679,Tyler,Davis,+1-787-721-3675x1372,william65@example.org,2019-07-25,110.0
1483,3871,Karen,Hart,8895811852,burkejames@example.net,2018-10-13,9.0
1484,3939,Beverly,Le,(928)215-6692,williamsalice@example.org,2022-08-29,79.0
1485,2980,Donna,Thornton,204-840-7358x23138,amandawhite@example.com,2019-03-07,44.0
1486,342,Nicole,Sandoval,6282080249,harrisalicia@example.com,2022-11-09,15.0
1487,2402,Andrew,Campbell,+1-933-697-8090x0211,murphygeorge@example.net,2020-03-24,52.0
1488,2871,Alexis,Moore,001-691-927-0361,aliashley@example.net,2022-03-30,52.0
1489,17,Rachel,James,4449633731,jennifer68@example.net,2023-08-11,144.0
1490,1004,Kristen,Wilkinson,932.273.6815,amaldonado@example.org,2020-07-05,84.0
1491,923,Elizabeth,Cantu,001-754-482-7814x548,valerie79@example.org,2019-12-04,77.0
1492,2792,Sandra,Johnson,968.929.7881,aerickson@example.com,2018-10-24,142.0
1493,18,Ashley,Curtis,345-748-3977x99824,hinestravis@example.org,2020-01-02,62.0
1494,2926,Danny,Lambert,(930)976-4017x441,gallagheralexis@example.com,2020-06-08,44.0
1495,1381,Jessica,Evans,812-688-3184x6641,christophermeyer@example.org,2023-05-17,97.0
1496,1022,Lisa,Clark,001-406-720-8380x40820,ericawerner@example.org,2019-03-24,46.0
1497,3546,Shannon,Frank,+1-834-710-7871x46441,harrisonkelly@example.org,2023-10-01,57.0
1498,3026,Christian,Shannon,543.642.9213x9478,kevincox@example.com,2022-07-16,28.0
1499,3772,Jamie,Ward,(754)643-9628,caleb20@example.org,2019-12-25,80.0
1500,2153,Stacey,Thomas,(504)981-7998,leahjones@example.org,2019-11-15,105.0
1501,3799,Ricardo,Calderon,+1-607-811-1700,stephanietran@example.com,2018-10-27,16.0
1502,3847,Christopher,Carter,001-621-935-5163x57535,ucoleman@example.net,2019-02-06,22.0
1503,76,Vanessa,Smith,200.670.7070,jessica99@example.org,2019-08-23,125.0
1504,2982,Donna,Scott,(736)275-6397,jwilliams@example.com,2020-05-02,64.0
1505,1340,Crystal,Thompson,(316)528-2277x19311,danalucas@example.com,2022-01-27,46.0
1506,1039,Antonio,Fowler,001-625-389-8989x215,uadams@example.com,2019-06-21,126.0
1507,3304,Dawn,Hammond,377.243.7475x48292,anthonyjames@example.com,2023-03-20,70.0
1508,3795,Antonio,Brown,3618645220,philliplewis@example.org,2021-09-12,52.0
1509,481,James,Smith,001-862-400-3697x6010,richard38@example.net,2022-06-19,60.0
1510,630,Andrew,Braun,(492)303-9379,cochranmatthew@example.net,2020-08-12,48.0
1511,2584,Sharon,Rogers,833.351.7228x532,glenntimothy@example.net,2018-12-18,8.0
1512,1671,Kenneth,Snyder,+1-998-589-9312x50367,julieward@example.net,2022-12-26,26.0
1513,579,Alexis,Ferrell,001-903-990-8573x8883,smithcraig@example.com,2023-06-22,146.0
1514,2017,William,Medina,(482)226-8899,phillip96@example.com,2021-08-25,19.0
1515,360,Robert,Munoz,3932128983,dlewis@example.net,2022-10-11,74.0
1516,3747,Jeffery,Watkins,(419)888-5714x5282,washingtondavid@example.net,2018-11-11,7.0
1517,685,James,Waters,772.885.6621x9587,luke32@example.org,2023-03-09,116.0
1518,3284,Michele,Kemp,+1-603-976-0590x1815,erikabaldwin@example.org,2022-08-19,31.0
1519,2028,Robin,Lopez,(308)363-0585,elizabethsummers@example.org,2019-03-28,3.0
1520,1401,Douglas,Johnson,001-446-417-9644x8082,phillip56@example.org,2020-02-15,97.0
1521,1170,Katherine,Estrada,+1-238-399-5219x73716,shannon67@example.net,2022-08-30,36.0
1522,1554,Paul,Booth,412.795.0208x1325,psmith@example.org,2019-07-07,33.0
1523,2582,Jennifer,Jensen,508-847-4788x31573,flowersrobert@example.com,2020-04-16,40.0
1524,3443,Stuart,Baird,(857)665-8057,johnsonbrian@example.com,2023-07-20,82.0
1525,2205,Brian,Gonzalez,+1-812-920-3867,shannonbooth@example.org,2023-04-21,80.0
1526,1276,Nancy,Davila,265-324-3215x07750,michael43@example.org,2022-08-06,143.0
1527,535,Richard,Roberts,+1-385-379-2508x74722,wdawson@example.com,2023-01-12,82.0
1528,3861,Kelsey,Harper,386-274-7722x2104,melanie92@example.net,2020-05-07,146.0
1529,3160,Suzanne,Stewart,+1-821-803-9347,wisealyssa@example.com,2021-02-28,16.0
1530,207,Erik,Perez,292.212.2280x5845,andreaclarke@example.org,2019-08-25,64.0
1531,1893,Ashley,Adams,(666)669-1307,robert05@example.net,2023-05-26,140.0
1532,3481,Steve,Rodriguez,(445)946-2995x328,cherylsimmons@example.com,2019-02-10,114.0
1533,117,Thomas,Watson,363.706.4877x81265,sotodeborah@example.org,2019-04-10,144.0
1534,1478,Kelly,Perez,461.576.8123,nelsonsusan@example.org,2021-06-26,149.0
1535,1061,Mark,Hall,886-213-1355x180,hendersonjames@example.org,2019-05-04,86.0
1536,2919,Andrea,Singh,001-299-241-1216x743,toddlong@example.org,2022-11-08,70.0
1537,902,Terri,Gomez,+1-914-285-3210x22558,wardaaron@example.com,2020-05-16,40.0
1538,1461,Ruben,Adkins,+1-767-467-2019,antonioking@example.org,2019-03-14,50.0
1539,1780,Todd,Novak,419-213-9877x282,fletcherterri@example.net,2019-06-01,142.0
1540,3261,William,Peters,+1-753-547-2645x45024,cromero@example.net,2021-07-31,29.0
1541,1222,Melinda,Wilson,+1-559-315-8477,wandadelacruz@example.net,2020-07-17,56.0
1542,2631,Anna,Jordan,478.582.6830x262,royjohnson@example.org,2020-08-11,111.0
1543,165,John,Nash,858.513.1991,martinjohn@example.org,2021-02-28,90.0
1544,3366,Marie,Frederick,(548)264-2625,tamarawalker@example.org,2020-12-28,122.0
1545,1390,Jaime,Mercado,+1-795-822-6836x043,eknight@example.org,2020-08-11,107.0
1546,3622,James,Hester,001-847-378-8636x560,robert90@example.net,2022-07-17,123.0
1547,3623,Michael,Carey,+1-683-372-1922x36047,jaimecontreras@example.com,2019-12-10,126.0
1548,3913,Anthony,Solomon,(275)794-8124,mstevens@example.net,2021-11-29,70.0
1549,287,Dennis,Banks,488.288.4771,alvarezjoanna@example.org,2019-10-07,126.0
1550,2189,Patricia,Powell,001-580-265-4505x05903,hatfieldkaren@example.org,2023-01-30,16.0
1551,1919,Ryan,Scott,619-480-9844x234,mdunlap@example.net,2021-08-16,88.0
1552,1537,Alicia,Phillips,+1-714-921-6550x4458,williamlopez@example.org,2021-03-08,52.0
1553,1659,Shirley,Pham,(379)975-0813,michael53@example.net,2020-09-08,122.0
1554,3547,Alexander,Garcia,001-355-864-7096x71792,cmarsh@example.net,2023-03-25,33.0
1555,2878,Alexandria,Reed,763-945-5625x2113,riggslaura@example.net,2021-12-08,90.0
1556,1070,Calvin,Hensley,+1-931-513-8756x32297,michael83@example.com,2020-04-24,25.0
