,first_name,last_name,email,phone_number,source,user_type
5129,Jonathan,Diaz,N/A,N/A,regular_ticket_buyers,super_user
5133,Randall,Fleming,N/A,N/A,regular_ticket_buyers,super_user
5134,Cindy,Sanford,N/A,N/A,regular_ticket_buyers,super_user
5140,Casey,Warner,N/A,N/A,regular_ticket_buyers,super_user
5142,Sara,Johnson,N/A,N/A,regular_ticket_buyers,super_user
5143,Peter,Thompson,N/A,N/A,regular_ticket_buyers,super_user
5149,Heather,Barnes,N/A,N/A,regular_ticket_buyers,super_user
5153,Elizabeth,Powell,N/A,N/A,regular_ticket_buyers,super_user
5158,Jeffrey,Miranda,N/A,N/A,regular_ticket_buyers,super_user
5159,Shawn,Paul,N/A,N/A,regular_ticket_buyers,super_user
5163,Michael,Bryant,N/A,N/A,regular_ticket_buyers,super_user
5167,Amy,Myers,N/A,N/A,regular_ticket_buyers,super_user
5176,Andrew,Steele,N/A,N/A,regular_ticket_buyers,super_user
5184,Thomas,Boone,N/A,N/A,regular_ticket_buyers,super_user
5185,Claudia,Giles,N/A,N/A,regular_ticket_buyers,super_user
5190,Robert,Schroeder,N/A,N/A,regular_ticket_buyers,super_user
5200,Benjamin,Lam,N/A,N/A,regular_ticket_buyers,super_user
5202,Elizabeth,Jackson,N/A,N/A,regular_ticket_buyers,super_user
5204,Megan,Mata,N/A,N/A,regular_ticket_buyers,super_user
5210,James,Wang,N/A,N/A,regular_ticket_buyers,super_user
5231,Austin,Weaver,N/A,N/A,regular_ticket_buyers,super_user
5237,Jessica,Hudson,N/A,N/A,regular_ticket_buyers,super_user
5240,Ann,Nunez,N/A,N/A,regular_ticket_buyers,super_user
5246,Brent,Brown,N/A,N/A,regular_ticket_buyers,super_user
5247,Tammy,Rodriguez,N/A,N/A,regular_ticket_buyers,super_user
5254,John,Burnett,N/A,N/A,regular_ticket_buyers,super_user
5262,Joanne,Robinson,N/A,N/A,regular_ticket_buyers,super_user
5278,Michael,Jones,N/A,N/A,regular_ticket_buyers,super_user
5279,Mark,Armstrong,N/A,N/A,regular_ticket_buyers,super_user
5281,Kendra,Madden,N/A,N/A,regular_ticket_buyers,super_user
5283,Michael,Hutchinson,N/A,N/A,regular_ticket_buyers,super_user
5286,Nathan,Ho,N/A,N/A,regular_ticket_buyers,super_user
5287,Derrick,Ferguson,N/A,N/A,regular_ticket_buyers,super_user
5292,Diana,Hayes,N/A,N/A,regular_ticket_buyers,super_user
5293,Scott,Patton,N/A,N/A,regular_ticket_buyers,super_user
5298,Benjamin,Williams,N/A,N/A,regular_ticket_buyers,super_user
5300,Cesar,Smith,N/A,N/A,regular_ticket_buyers,super_user
5304,William,Bell,N/A,N/A,regular_ticket_buyers,super_user
5306,Amy,Dean,N/A,N/A,regular_ticket_buyers,super_user
5311,Lucas,Shaffer,N/A,N/A,regular_ticket_buyers,super_user
5314,Sean,Moore,N/A,N/A,regular_ticket_buyers,super_user
5316,Katherine,Henderson,N/A,N/A,regular_ticket_buyers,super_user
5317,Lindsey,Brown,N/A,N/A,regular_ticket_buyers,super_user
5325,Beth,Hays,N/A,N/A,regular_ticket_buyers,super_user
5326,Craig,May,N/A,N/A,regular_ticket_buyers,super_user
5330,Thomas,Davis,N/A,N/A,regular_ticket_buyers,super_user
5331,Kayla,Donovan,N/A,N/A,regular_ticket_buyers,super_user
5339,David,Myers,N/A,N/A,regular_ticket_buyers,super_user
5351,David,Munoz,N/A,N/A,regular_ticket_buyers,super_user
5361,Juan,Fisher,N/A,N/A,regular_ticket_buyers,super_user
5364,Shelley,Kelley,N/A,N/A,regular_ticket_buyers,super_user
5368,Christopher,Gates,N/A,N/A,regular_ticket_buyers,super_user
5370,Benjamin,Miller,N/A,N/A,regular_ticket_buyers,super_user
5372,David,Scott,N/A,N/A,regular_ticket_buyers,super_user
5375,Tina,White,N/A,N/A,regular_ticket_buyers,super_user
5388,Alexandra,Anderson,N/A,N/A,regular_ticket_buyers,super_user
5393,Kendra,Phillips,N/A,N/A,regular_ticket_buyers,super_user
5398,Sarah,Shaw,N/A,N/A,regular_ticket_buyers,super_user
5399,Michael,Morrow,N/A,N/A,regular_ticket_buyers,super_user
5404,Nicholas,Stephenson,N/A,N/A,regular_ticket_buyers,super_user
5416,James,Fowler,N/A,N/A,regular_ticket_buyers,super_user
5421,Kenneth,Stevenson,N/A,N/A,regular_ticket_buyers,super_user
5422,Rachel,Green,N/A,N/A,regular_ticket_buyers,super_user
5424,Michael,Carter,N/A,N/A,regular_ticket_buyers,super_user
5432,Daniel,Williams,N/A,N/A,regular_ticket_buyers,super_user
5433,Timothy,Martinez,N/A,N/A,regular_ticket_buyers,super_user
5443,Diane,Booth,N/A,N/A,regular_ticket_buyers,super_user
5445,Scott,Sanchez,N/A,N/A,regular_ticket_buyers,super_user
5446,Matthew,Thompson,N/A,N/A,regular_ticket_buyers,super_user
5448,Edward,Hunter,N/A,N/A,regular_ticket_buyers,super_user
5452,Whitney,Arias,N/A,N/A,regular_ticket_buyers,super_user
5457,Timothy,Weber,N/A,N/A,regular_ticket_buyers,super_user
5475,Peter,Mccarthy,N/A,N/A,regular_ticket_buyers,super_user
5493,Austin,Weaver,N/A,N/A,regular_ticket_buyers,super_user
5499,Michelle,Richardson,N/A,N/A,regular_ticket_buyers,super_user
5509,Heather,Robinson,N/A,N/A,regular_ticket_buyers,super_user
5515,Douglas,Gordon,N/A,N/A,regular_ticket_buyers,super_user
5524,Maria,Schmidt,N/A,N/A,regular_ticket_buyers,super_user
5526,David,Johnson,N/A,N/A,regular_ticket_buyers,super_user
5574,William,Townsend,N/A,N/A,regular_ticket_buyers,super_user
5617,Cassie,White,N/A,N/A,regular_ticket_buyers,super_user
5632,Gary,Lozano,N/A,N/A,regular_ticket_buyers,super_user
5654,Donna,Holder,N/A,N/A,regular_ticket_buyers,super_user
5663,Tracy,Neal,N/A,N/A,regular_ticket_buyers,super_user
5666,Chad,Bryan,N/A,N/A,regular_ticket_buyers,super_user
5677,Mitchell,Porter,N/A,N/A,regular_ticket_buyers,super_user
5678,Whitney,Baker,N/A,N/A,regular_ticket_buyers,super_user
5694,Laura,Rogers,N/A,N/A,regular_ticket_buyers,super_user
5712,Marcus,Snyder,N/A,N/A,regular_ticket_buyers,super_user
5733,Paul,Jackson,N/A,N/A,regular_ticket_buyers,super_user
5735,Brian,Fuller,N/A,N/A,regular_ticket_buyers,super_user
5737,Michael,Bryan,N/A,N/A,regular_ticket_buyers,super_user
5743,Ashlee,Watts,N/A,N/A,regular_ticket_buyers,super_user
5751,Kelly,Campbell,N/A,N/A,regular_ticket_buyers,super_user
5754,Denise,Conner,N/A,N/A,regular_ticket_buyers,super_user
5759,Anita,Norman,N/A,N/A,regular_ticket_buyers,super_user
5780,Todd,Johnson,N/A,N/A,regular_ticket_buyers,super_user
5781,Margaret,Carter,N/A,N/A,regular_ticket_buyers,super_user
